Date,AAPL,GLD,GOOGL,JNJ,JPM,MSFT,NVDA,PG,QQQ,SPY,TLT,TSLA,VNQ,WMT,XOM
2020-05-14,74.9953384399414,163.00999450683594,67.2868881225586,124.83226013183594,74.70384216308594,171.48663330078125,7.999136924743652,97.80986785888672,214.23739624023438,261.95623779296875,139.5783233642578,53.55533218383789,54.88702392578125,37.98985290527344,32.88548278808594
2020-05-15,74.55196380615234,163.92999267578125,68.0902328491211,127.19971466064453,73.321044921875,173.9849090576172,8.457592010498047,98.49739074707031,215.62815856933594,263.1604309082031,139.21925354003906,53.27799987792969,54.672462463378906,38.76552963256836,32.652259826660156
2020-05-18,76.30850219726562,162.69000244140625,68.69127655029297,127.26736450195312,77.20477294921875,175.64727783203125,8.716075897216797,99.8724594116211,219.64572143554688,271.17620849609375,136.16278076171875,54.242000579833984,57.90671920776367,39.29497528076172,35.2488899230957
2020-05-19,75.86756896972656,164.25999450683594,68.15668487548828,125.99907684326172,75.6854248046875,174.43133544921875,8.771110534667969,96.63247680664062,219.09527587890625,268.3909606933594,136.67210388183594,53.867332458496094,57.127952575683594,38.460819244384766,34.16047286987305
2020-05-20,77.34304809570312,164.64999389648438,69.88043212890625,124.86607360839844,77.9559097290039,176.85084533691406,8.93497085571289,97.35437774658203,223.47021484375,272.9502868652344,137.081298828125,54.37066650390625,57.63652420043945,38.614707946777344,35.27220916748047
2020-05-21,76.76640319824219,162.25,69.76091766357422,124.04593658447266,76.96577453613281,174.72662353515625,8.74097728729248,95.92774200439453,221.03648376464844,271.0658874511719,137.42373657226562,55.17333221435547,57.6842155456543,38.47311782836914,34.64249038696289
2020-05-22,77.2606430053711,163.2100067138672,70.08277130126953,122.91358947753906,76.3682632446289,174.80282592773438,8.990997314453125,96.76995849609375,221.7994384765625,271.5806884765625,138.25047302246094,54.45866775512695,58.46299362182617,38.26996612548828,34.673580169677734
2020-05-26,76.73735046386719,160.88999938964844,70.4859390258789,123.07536315917969,81.78838348388672,172.9548797607422,8.683703422546387,96.28010559082031,221.2006378173828,274.92669677734375,136.3966064453125,54.591331481933594,60.64830017089844,38.12529754638672,35.692012786865234
2020-05-27,77.0716781616211,161.17999267578125,70.431884765625,123.3563461303711,86.52567291259766,173.18350219726562,8.49195384979248,97.87862396240234,222.40786743164062,279.017333984375,136.14605712890625,54.68199920654297,61.85617446899414,37.70051574707031,35.94857406616211
2020-05-28,77.10560607910156,161.72000122070312,70.33072662353516,125.12720489501953,85.23680114746094,172.79299926757812,8.453853607177734,99.7435302734375,222.11813354492188,278.5025634765625,135.6449432373047,53.72066879272461,62.150203704833984,38.07296371459961,35.015655517578125
2020-05-29,77.03050231933594,162.91000366210938,71.08847045898438,126.64264678955078,83.06021118164062,174.55516052246094,8.840837478637695,99.62322235107422,225.37277221679688,279.74359130859375,136.61366271972656,55.66666793823242,61.530364990234375,38.186859130859375,35.34994888305664
2020-06-01,77.97779846191406,163.66000366210938,71.1553955078125,125.31448364257812,84.16130065917969,174.1551055908203,8.771858215332031,100.76622772216797,226.04879760742188,280.8741760253906,135.6939239501953,59.87333297729492,62.952796936035156,38.15607452392578,35.97967529296875
2020-06-02,78.33881378173828,162.60000610351562,71.52435302734375,126.21691131591797,84.44297790527344,176.13645935058594,8.79078197479248,101.4623794555664,227.56509399414062,283.19989013671875,135.20054626464844,58.770668029785156,63.46137237548828,38.14990997314453,36.78042984008789
2020-06-03,78.77005767822266,159.60000610351562,71.37259674072266,126.5574951171875,89.0009994506836,176.56507873535156,8.735249519348145,101.86630249023438,228.58880615234375,286.9687805175781,133.40283203125,58.86399841308594,65.49569702148438,38.0052490234375,38.2808837890625
2020-06-04,78.09169006347656,161.27999877929688,70.13534545898438,124.9228744506836,90.85322570800781,174.2408447265625,8.736247062683105,99.7349624633789,226.985595703125,286.2149963378906,131.47122192382812,57.62533187866211,64.84410095214844,37.58662414550781,38.17203903198242
2020-06-05,80.31581115722656,158.00999450683594,71.41080474853516,125.40814208984375,94.9417953491211,178.31776428222656,8.889216423034668,101.6944351196289,231.48611450195312,293.5505676269531,130.5347900390625,59.04399871826172,67.2995834350586,37.417327880859375,41.2662239074707
2020-06-08,80.79067993164062,159.72000122070312,71.80850219726562,124.95690155029297,96.83670806884766,179.42271423339844,8.774612426757812,102.31319427490234,233.28244018554688,297.0987854003906,131.03646850585938,63.327999114990234,68.96835327148438,37.31883239746094,42.55677795410156
2020-06-09,83.34188079833984,161.25999450683594,72.00884246826172,124.26731872558594,94.35285949707031,180.79440307617188,9.01478099822998,101.70301055908203,234.97256469726562,294.8835144042969,132.52479553222656,62.711334228515625,67.82405853271484,37.35269546508789,41.60829544067383
2020-06-10,85.48607635498047,163.57000732421875,72.63468170166016,125.8338394165039,90.52888488769531,187.50038146972656,9.33442497253418,102.4678726196289,237.79263305664062,293.238037109375,134.48988342285156,68.336669921875,66.09965515136719,37.29420471191406,39.37706756591797
2020-06-11,81.3818588256836,162.38999938964844,69.52041625976562,119.93374633789062,82.97484588623047,177.431884765625,8.765894889831543,99.9154281616211,226.0101776123047,276.3331298828125,137.03175354003906,64.85600280761719,61.85617446899414,36.964847564697266,35.90192794799805
2020-06-12,82.08446502685547,162.6199951171875,70.06690979003906,121.02352142333984,85.24532318115234,178.83212280273438,8.9016752243042,99.36539459228516,227.80653381347656,279.6424865722656,135.71067810058594,62.35200119018555,64.07327270507812,36.24149703979492,36.67158508300781
2020-06-15,83.09962463378906,162.3300018310547,70.4546890258789,120.25727844238281,86.42326354980469,179.97518920898438,9.142090797424316,100.28498840332031,230.5782928466797,282.2530212402344,135.785888671875,66.05999755859375,64.97915649414062,36.346153259277344,36.64826202392578
2020-06-16,85.30194854736328,162.25,71.73065185546875,122.9902572631836,87.11461639404297,184.38551330566406,9.03720474243164,101.52252960205078,234.53793334960938,287.685791015625,133.703857421875,65.47533416748047,66.25856018066406,36.82941818237305,37.472347259521484
2020-06-17,85.18321228027344,162.55999755859375,72.03164672851562,122.6156234741211,84.91244506835938,185.02371215820312,9.204127311706543,101.35063171386719,235.28158569335938,286.49078369140625,134.2557373046875,66.11933135986328,65.29703521728516,36.63856887817383,36.251773834228516
