Date,AAPL,MSFT,NVDA,SPY,TSLA
2019-09-10,52.08000183105469,128.47401428222656,4.555527210235596,269.8721618652344,15.702667236328125
2019-09-11,53.73590087890625,128.5117645263672,4.58412504196167,271.79119873046875,16.47333335876465
2019-09-12,53.61572265625,129.83349609375,4.582634449005127,272.7326354980469,16.391332626342773
2019-09-13,52.57268142700195,129.64471435546875,4.524688720703125,272.5516052246094,16.34666633605957
2019-09-16,52.84906768798828,128.71002197265625,4.481665134429932,271.709716796875,16.187332153320312
2019-09-17,53.04132080078125,129.7108154296875,4.503052711486816,272.397705078125,16.319332122802734
2019-09-18,53.53882598876953,130.7776641845703,4.475945472717285,272.5606384277344,16.232667922973633
2019-09-19,53.103824615478516,133.18511962890625,4.400343894958496,272.54248046875,16.440000534057617
2019-09-20,52.32755661010742,131.64625549316406,4.294647693634033,271.25482177734375,16.041332244873047
2019-09-23,52.56547927856445,131.36297607421875,4.348117351531982,271.191162109375,16.082000732421875
2019-09-24,52.31553268432617,129.70135498046875,4.290671348571777,269.063232421875,14.880666732788086
2019-09-25,53.120643615722656,131.57070922851562,4.4324235916137695,270.65460205078125,15.24666690826416
2019-09-26,52.846656799316406,131.74058532714844,4.410290241241455,270.0908203125,16.17066764831543
2019-09-27,52.589515686035156,130.03179931640625,4.271522045135498,268.6357116699219,16.142000198364258
2019-09-30,53.82722091674805,131.2591094970703,4.328968048095703,269.8816223144531,16.058000564575195
2019-10-01,53.976226806640625,129.4086456298828,4.3272271156311035,266.67144775390625,16.312667846679688
2019-10-02,52.62314987182617,127.12393951416016,4.3033552169799805,261.96075439453125,16.208667755126953
2019-10-03,53.0701789855957,128.66285705566406,4.5090203285217285,264.1069641113281,15.535332679748535
2019-10-04,54.55782699584961,130.39999389648438,4.525434494018555,267.6808776855469,15.428667068481445
2019-10-07,54.569847106933594,129.4558563232422,4.58412504196167,266.52587890625,15.847999572753906
2019-10-08,53.93055725097656,128.08694458007812,4.40755558013916,262.38812255859375,16.003332138061523
2019-10-09,54.562644958496094,130.5133056640625,4.494099140167236,264.87994384765625,16.302000045776367
2019-10-10,55.298057556152344,131.32522583007812,4.551796913146973,266.67144775390625,16.31599998474121
2019-10-11,56.76888656616211,131.87281799316406,4.62540864944458,269.43609619140625,16.525999069213867
2019-10-14,56.687171936035156,131.75006103515625,4.638838768005371,269.1358947753906,17.130666732788086
2019-10-15,56.554988861083984,133.6571502685547,4.88355016708374,271.8004455566406,17.19266700744629
2019-10-16,56.326683044433594,132.56204223632812,4.829834461212158,271.3638916015625,17.316667556762695
2019-10-17,56.545379638671875,131.88223266601562,4.831822872161865,272.16424560546875,17.46466636657715
2019-10-18,56.816951751708984,129.72970581054688,4.737320423126221,270.97296142578125,17.1299991607666
2019-10-21,57.80231475830078,130.69264221191406,4.874597549438477,272.80987548828125,16.899999618530273
2019-10-22,57.670127868652344,128.74778747558594,4.864650726318359,271.9186706542969,17.038667678833008
2019-10-23,58.44400405883789,129.5692138671875,4.851718902587891,272.7098083496094,16.978666305541992
2019-10-24,58.540130615234375,132.1182403564453,4.895735740661621,273.15545654296875,19.978666305541992
2019-10-25,59.261131286621094,132.86410522460938,5.086731910705566,274.2740173339844,21.875333786010742
2019-10-28,59.85475540161133,136.1307373046875,5.14268684387207,275.8199157714844,21.847333908081055
2019-10-29,58.470436096191406,134.84674072265625,5.046442985534668,275.73809814453125,21.08133316040039
2019-10-30,58.463226318359375,136.5272674560547,5.048432350158691,276.5837707519531,21.000667572021484
2019-10-31,59.78506088256836,135.35650634765625,4.999191761016846,275.84722900390625,20.994667053222656
2019-11-01,61.48180389404297,135.68699645996094,5.038236141204834,278.4026794433594,20.887332916259766
2019-11-04,61.885562896728516,136.47064208984375,5.234950542449951,279.521240234375,21.1646671295166
2019-11-05,61.79663848876953,136.38565063476562,5.212817192077637,279.2120361328125,21.148000717163086
2019-11-06,61.82307434082031,136.00796508789062,5.163577556610107,279.2756652832031,21.77199935913086
2019-11-07,62.53659439086914,136.1968536376953,5.181233882904053,280.25787353515625,22.369333267211914
2019-11-08,62.70774841308594,137.80178833007812,5.1673054695129395,280.94903564453125,22.47599983215332
2019-11-11,63.204315185546875,137.9434051513672,5.177255153656006,280.4125061035156,23.006000518798828
2019-11-12,63.14646911621094,138.8497314453125,5.212817192077637,281.0035400390625,23.32866668701172
2019-11-13,63.75151062011719,139.0763397216797,5.186953067779541,281.0945129394531,23.073999404907227
2019-11-14,63.31039047241211,139.78440856933594,5.217295169830322,281.503662109375,23.290000915527344
2019-11-15,64.0624771118164,141.58767700195312,5.078026294708252,283.540771484375,23.47800064086914
2019-11-18,64.3854751586914,141.9369354248047,5.279218673706055,283.7499694824219,23.332666397094727
2019-11-19,64.19021606445312,141.9841766357422,5.172529697418213,283.6680908203125,23.968000411987305
2019-11-20,63.44294357299805,141.73788452148438,5.251862525939941,282.6131591796875,23.481332778930664
2019-11-21,63.158512115478516,141.60523986816406,5.226994037628174,282.1584167480469,23.655332565307617
2019-11-22,63.103057861328125,141.7094268798828,5.2446513175964355,282.7859802246094,22.202667236328125
2019-11-25,64.20948791503906,143.26304626464844,5.5012993812561035,284.97760009765625,22.422666549682617
2019-11-26,63.70812225341797,144.02093505859375,5.396600246429443,285.6232604980469,21.92799949645996
2019-11-27,64.56385803222656,144.29563903808594,5.4314422607421875,286.896484375,22.086000442504883
2019-11-29,64.42162322998047,143.4051513671875,5.3941121101379395,285.8324279785156,21.996000289916992
2019-12-02,63.676780700683594,141.6715850830078,5.207704067230225,283.4043884277344,22.32466697692871
2019-12-03,62.54140853881836,141.44422912597656,5.1681342124938965,281.503662109375,22.413333892822266
2019-12-04,63.09343719482422,141.95579528808594,5.211935520172119,283.2406921386719,22.20199966430664
2019-12-05,64.01908111572266,142.03152465820312,5.19501256942749,283.7499694824219,22.024667739868164
2019-12-06,65.25567626953125,143.7556610107422,5.280374050140381,286.34161376953125,22.392667770385742
2019-12-09,64.34210968017578,143.38624572753906,5.280374050140381,285.4414367675781,22.635332107543945
2019-12-10,64.71813201904297,143.16831970214844,5.3254218101501465,285.1230163574219,23.256000518798828
2019-12-11,65.27014923095703,143.70828247070312,5.409042835235596,285.9324645996094,23.51333236694336
2019-12-12,65.43648529052734,145.16720581054688,5.576536178588867,288.3970031738281,23.978666305541992
